orig_index,raw_name,disambiguated_entity,disambiguated_entity_id
737,carl fichtenbaum,carl fichtenbaum,4061863365
738,carl minzner,carl minzner,866952618
739,carl o donnell,carl o donnell,200150964
740,carl sydenhag,carl sydenhag,1718360667
741,carl winter,carl winter,3354098380
742,carla edwards,carla edwards,2874006581
743,carla perissinotto,carla perissinotto,2318431169
744,carlo fino,carlo fino,1022265013
745,carlos bravo regidor,carlos bravo regidor,870712054
746,carlos del rio,carlos del rio,2274412135
747,carlos franco paredes,carlos franco paredes,1146251404
748,carlos melo,carlos melo,2393164282
749,carlos ruiz,carlos ruiz,941948641
750,carlson,abigail carlson,607022103
751,carmen kavali,carmen kavali,1557839086
752,carol chiung hui peng,carol chiung hui peng,1940691640
753,carole lieberman,carole lieberman,2136779324
754,caroline bruckner,caroline bruckner,2137966654
755,caroline buckee,caroline buckee,3835656359
756,caroline seguin,caroline seguin,3971126024
757,carolyn c cannuscio,carolyn c cannuscio,1278339114
758,carolyn coyne,carolyn coyne,2218500587
759,carolyn dresler,carolyn dresler,1258201376
760,carolyn hiller,carolyn hiller,1459999710
761,carolyn johnson,carolyn johnson,1017810395
762,carolyn machamer,carolyn machamer,1066676960
763,carolyn maloney,carolyn maloney,811852677
764,carolyn mcauliffe,carolyn mcauliffe,311192556
765,carolyn mcclanahan,carolyn mcclanahan,764430430
766,carolyn orbann,carolyn orbann,2756655155
767,Carre,nadine finigan carr,3022092043
768,carri chan,carri chan,2006820307
769,carrie kovarik,carrie kovarik,2007018671
770,carrie levan,carrie levan,945816081
771,carson,ben carson,3679914360
772,carsten murawski,carsten murawski,2205190782
773,cary cooper,cary cooper,324868173
774,cassandra calabrese,cassandra calabrese,2539937475
775,cassidy,jennifer cassidy,3954917179
776,castaneda,ricardo castaneda empathy,2819530527
777,catharina boehme,catharina boehme,4017990202
778,catherine beanland,catherine beanland,2580059115
779,catherine belling,catherine belling,1416213100
780,catherine calderwood,catherine calderwood,3984096320
781,catherine ceniza choy,catherine ceniza choy,2675878314
782,catherine fisk,catherine fisk,798939080
783,catherine ho,catherine ho,531694958
784,catherine li,catherine li,3853481508
785,catherine o neal,catherine o neal,3593103208
786,catherine sabiston,catherine sabiston,2089034377
787,catherine troisi,catherine troisi,4205401367
788,catherine worsnop,catherine worsnop,2848758991
789,cathleen kaveny,cathleen kaveny,1554232079
790,cathrine jansson boyd,cathrine jansson boyd,903473188
791,cathy cohen,cathy cohen,1352153085
792,cathy slemp,cathy slemp,2439207276
794,catriona greenwood,catriona greenwood,3991615386
795,catriona saynor,catriona greenwood,3991615386
796,cecilia emma sottilotta,cecilia emma sottilotta,793912419
797,cecilia soderberg naucler,cecilia soderberg naucler,3297623312
798,cecilia muller,cecilia muller,942098178
799,celeste kidd,celeste kidd,222162013
800,celeste philip,celeste philip,1021702099
801,celine gounder,celine gounder,4068685429
802,celine thum,celine thum,2252171575
804,cerny,cerny,3958305821
805,cesunica ivey,cesunica ivey,1630378897
806,cetron,martin cetron,3871506047
807,chaand nagpaul,chaand nagpaul,3308709279
808,chad autry,chad autry,3690455862
809,chad bianco,chad bianco,3911021271
810,chad chronister,chad chronister,3538555073
811,chad cleaver,chad cleaver,3282168137
812,chad dodd,chad dodd,2188609111
813,chad pecknold,chad pecknold,266540947
814,chad sanborn,chad sanborn,1712926998
815,chad stone,chad stone,2499270497
816,chan chun,chan chun,2925865536
817,chandra ford,chandra ford,1386452524
818,chant,kerry chant,3088391549
820,charissa cheah,charissa cheah,4121659847
821,charlene babcock,charlene babcock,3936290776
822,charlene harrington,charlene harrington,2535894488
824,charles ballard,charles ballard,4178074697
825,charles barkley,charles barkley,1120699085
826,charles bruen,charles bruen,1903048889
827,charles camosy,charles camosy,1105529151
828,charles chiu,charles chiu,292975879
829,charles dela cruz,charles dela cruz,613687509
831,charles gerba,charles gerba,3397764325
832,charles j ogletree jr,charles j ogletree jr,2795929886
833,charles lieber,charles lieber,3541040419
834,charles lockwood,charles lockwood,2945213419
835,charles manski,charles manski,777666121
836,charles michel,charles michel,1745965351
837,charles moore,charles moore,330986840
838,charles ornstein,charles ornstein,834764526
839,charles prosper,charles prosper,2986993472
840,charles robertson,charles robertson,897069872
841,charles s bullock iii,charles s bullock iii,3891626673
843,charles stewart,charles stewart iii,1318716815
844,charles stewart iii,charles stewart iii,1318716815
845,charles swanton,charles swanton,3077178347
846,charlie baker,charlie baker,586940229
847,charlie kirk,charlie kirk,3262859442
848,charlie swanton,charles swanton,3077178347
850,charlton heston,charlton heston,2164508946
852,chen chien jen,chen chien jen,2984113778
853,chen guozhong,chen guozhong,1519533581
854,chen jingyu,chen jingyu,2921819068
855,chen katz,chen katz,2637737643
856,chen shih chung,chen shih chung,1128142861
857,chen xi,chen xi,836298232
858,chen xuyan,chen xuyan,163303232
859,cheng yung chi,cheng yung chi,567907025
860,cheryl healton,cheryl healton,4179983709
861,chesney fowler,chesney fowler,2820724464
862,chester spatt,chester spatt,2015227660
863,chethan sathya,chethan sathya,1481366665
864,chiara lepora,chiara lepora,2122649295
865,chikwe ihekweazu,chikwe ihekweazu,2023012565
866,chip kahn,chip kahn,3108154118
867,chip kelly,chip kelly,4036728432
868,chiu cheng hsun,chiu cheng hsun,2413060482
869,chloe taylor,chloe taylor,2176966651
870,cho sung il,cho sung il,2089766964
871,choi eun hwa,choi eun hwa,4031755175
872,choi jae wook,choi jae wook,3444104940
873,choi jaewook,choi jae wook,3444104940
874,choi jung hun,choi jung hun,1563109835
875,chong ja ian,chong ja ian,3257931858
876,chris anderson,chris anderson,2118636519
877,chris beyrer,chris beyrer,62819802
878,chris braden,christopher r braden,4088735888
879,chris carlson,chris carlson,968474365
880,chris chen,chris chen,3211703237
881,chris coons,chris coons,4050813865
883,chris cuomo,chris cuomo,1065395351
884,chris dawson,chris dawson,2474525263
885,chris dede,chris dede,1914123981
886,chris farnitano,chris farnitano,3129666689
887,chris hayes,chris hayes,187235653
888,chris higson,chris higson,3779294188
889,chris kratochvil,chris kratochvil,3513268074
890,chris luke,chris luke,4159989230
891,chris martenson,chris martenson,297754574
892,chris murray,christopher murray,3956024065
893,chris salcedo,chris salcedo,4131924122
894,chris sale,chris sale,3792543532
895,chris spitters,chris spitters,1717055432
896,chris whitty,chris whitty,1521102597
897,chris williams,chris williams,1707319734
898,chriscuomo,chris cuomo,1065395351
900,christian bayer,christian bayer,3365524257
901,christian dipaola,christian dipaola,1054910674
902,christian drosten,christian drosten,3326079308
903,christian end,christian end,2652721689
904,christian ramos,christian ramos,4116246
905,christian rose,christian rose,3740250293
906,christiane spitzmueller,christiane spitzmueller,187312543
907,christina francis,christina francis,2257518353
908,christina ghaly,christina ghaly,1228195726
909,christina greer,christina greer,2508383991
910,christina johns,christina johns,3660500957
911,christina tan,christina tan,3828655244
912,christina vandepol,christina vandepol,2339068575
913,christine carter toevs,christine carter toevs,3978144168
914,christine jenkins,christine jenkins,132973211
915,christine johnson,christine kreuder johnson,4176887981
916,christine k johnson,christine kreuder johnson,4176887981
917,christine kreuder johnson,christine kreuder johnson,4176887981
918,christine moutier,christine moutier,2925915340
919,christl donnelly,christl donnelly,1102515489
920,christophe jaffrelot,christophe jaffrelot,3626876667
921,christopher anderson,christopher anderson,995289258
922,christopher braden,christopher r braden,4088735888
923,christopher branden,christopher r braden,4088735888
924,christopher colwell,christopher colwell,1702246084
925,christopher crow,christopher crow,1174446501
926,christopher d hillyer,christopher d hillyer,4174496525
927,christopher d landry,christopher d landry,4114991285
928,christopher dye,christopher dye,310730857
929,christopher fagundes,christopher fagundes,2475074337
930,christopher foran,christopher foran,178233198
931,christopher fraser,christopher fraser,238030947
932,christopher gill,christopher gill,4018642589
934,christopher j bryan,christopher j bryan,1342724638
935,christopher kellner,christopher kellner,2454470130
936,christopher lee,christopher lee,258561130
937,christopher leinberger,christopher leinberger,3230146274
938,christopher m tedeschi,christopher m tedeschi,2212801610
939,christopher mcknight nichols,christopher mcknight nichols,3249809539
940,christopher mores,christopher mores,113366801
941,christopher muller,christopher muller,4255084028
942,christopher murray,christopher murray,3956024065
943,christopher oldstone moore,christopher oldstone moore,4273025522
944,christopher plowe,christopher plowe,794885632
945,christopher r braden,christopher r braden,4088735888
946,christopher russo,christopher russo,155111833
947,christopher tex,christopher tex,923878671
948,christopher zahn,christopher zahn,1553976234
949,christy montegut,christy montegut,3560774590
950,chryl n laird,chryl n laird,413622583
951,chu yin,chu yin,3165419373
952,chuang shuk kwan,chuang shuk kwan,1045301735
953,chuck schumer,chuck schumer,1735615151
954,chuck todd,chuck todd,2366172703
955,chunlin leonhard,chunlin leonhard,3937813560
956,cindy vyskocil,cindy vyskocil,4170551077
957,cisse egbuonye,cisse egbuonye,897889567
958,claire finkelstein,claire finkelstein,4068779649
959,claire guest,claire guest,1831391195
960,claire hooker,claire hooker,1986674095
961,claire hopkins,claire hopkins,206042611
962,claire jean kim,claire jean kim,2546023519
963,claire standley,claire standley,2168332863
964,claire wheeler,claire wheeler,3693334821
965,clare farrell,clare farrell,3808638230
966,clare gerada,clare gerada,473957981
967,clare hopkins,claire hopkins,206042611
968,clare wenham,clare wenham,3176136207
969,clarence tam,clarence tam,1857622148
970,clarissa yang,clarissa yang,2957152449
971,claudia cohn,claudia cohn,297767607
972,claudia lodesani,claudia lodesani,4123959209
973,claudia paoloni,claudia paoloni,4152132748
974,clay routledge,clay routledge,1918559005
975,clayton kazan,clayton kazan,2325556492
976,clemens wendtner,clemens wendtner,680766925
978,clifford lane,clifford lane,1844180471
979,clifton bingham,clifton bingham,2701130570
980,clint phillips,clint phillips,219278152
982,clive hamilton,clive hamilton,2006966165
983,clive palmer,clive palmer,571763385
985,cody hall,cody hall,3013367497
987,cole edmonson,cole edmonson,3990270050
989,colette auerswald,colette auerswald,1938009362
990,colin camerer,colin camerer,2098356025
991,colin camererquentin fottrell,colin camerer,2098356025
992,colin furness,colin furness,1553323904
993,colin hutchinson,colin hutchinson,3633384022
994,colleen kraft,colleen kraft,1679484350
995,colleen smith,colleen smith,1796965758
996,collins anyachi,collins anyachi,2503416210
997,colm o morain,colm o morain,2988148967
999,comilla sasson,comilla sasson,3442407117
1000,connie savor price,connie savor price,578231863
1001,conrad fischer,conrad fischer,3872286133
1002,constance macintosh,constance macintosh,2861748309
1003,constantine tsamasfyros,constantine tsamasfyros,3562216223
1004,corey burchette,corey burchette,980621181
1005,cori cross,cori cross,3830243435
1006,cornelia griggs,cornelia griggs,1109231821
1007,cory deburghgraeve,cory deburghgraeve,1204402746
1008,courtney broaddus,courtney broaddus,3487288721
1009,courtney cogburn,courtney cogburn,3038928060
1010,courtney gidner,courtney gidner,1779537410
1011,courtney subramanian,courtney subramanian,1156062379
1012,hisham el khider,hisham el khider,341041992
1013,craig calhoun,craig calhoun,409226632
1014,craig duncan,craig duncan,1333511481
1015,craig garfield,craig garfield,3820405946
1016,craig hedberg,craig hedberg,3463264181
1017,craig pirrong,craig pirrong,3550632315
1018,craig r smith,craig r smith,4054875918
1019,craig richard,craig richard,3555419782
1020,craig shapiro,craig shapiro,3908507490
1021,craig smith,craig r smith,4054875918
1022,craig spencer,craig spencer,465858545
1024,cristina monet zilkha,cristina monet zilkha,3007472238
1025,crystal watson,crystal watson,2753048281
1026,cui jie,cui jie,636197149
1027,cui tiankai,cui tiankai,3383491412
1028,cuomo,andrew m cuomo,3138278937
1029,curtis hill,curtis hill,838151588
1030,curtis houck,curtis houck,315401851
1032,cynthia benson,cynthia benson,658783715
1033,cynthia detata,cynthia detata,2552092025
1034,cynthia jumper,cynthia jumper,2323916531
1035,cynthia rohrbeck,cynthia rohrbeck,1123837053
1036,cyntoria johnson,cyntoria johnson,2059784470
1037,cyrus shahpar,cyrus shahpar,1701397489
1039,dagen mcdowell,dagen mcdowell,4259620839
1040,daichi oshimi,daichi oshimi,464965365
1041,dakotah lane,dakotah lane,3883125071
1042,dale fisher,dale fisher,2163725778
1043,dale needham,dale needham,2299581626
1044,dali yang,dali yang,207120334
1045,damian caraballo,damian caraballo,1404986153
1046,damnha miller,damnha miller,3083840310
1047,dan ariely,dan ariely,4200189598
1048,dan crenshaw,dan crenshaw,778668881
1049,dan doyle,dan doyle,3356548966
1050,dan epps,dan epps,3136185905
1051,dan mccarthy,dan mccarthy,715412778
1052,dan patrick,dan patrick,563927195
1053,dan schnur,dan schnur,2362531526
1054,dan suan,dan suan,1590075706
1055,dan tehan,dan tehan,1837121139
1056,dan varga,daniel varga,150899369
1057,dan wakeford,dan wakeford,2120099659
1058,dan wallach,dan wallach,3020037227
1059,dana fisher,dana fisher,86415067
1060,dana garfin,dana garfin,1144620001
1061,dana gold,dana gold,2097305828
1062,dana perino,dana perino,2280241571
1063,dana radcliffe,dana radcliffe,1920821566
1064,dania rajendra,dania rajendra,202533781
1065,daniel aldana cohen,daniel aldana cohen,596395545
1066,daniel alpert,daniel alpert,2632023570
1067,daniel aobdia,daniel aobdia,1190153765
1068,daniel batlle,daniel batlle,2577859379
1069,daniel berliner,daniel berliner,3848449934
1070,daniel bober,daniel bober,1306170119
1071,daniel books,daniel brooks,3860076595
1072,daniel brooks,daniel brooks,3860076595
1074,daniel crane,daniel crane,390714617
1075,daniel diekema,daniel diekema,150028708
1076,daniel fein,daniel fein,2254436087
1077,daniel fletcher,daniel fletcher,989368322
1078,daniel freeman,daniel freeman,1025515687
1079,daniel gluckstein,daniel gluckstein,2738860592
1080,daniel griffin,daniel griffin,4038111996
1081,daniel grossman,daniel grossman,3613180838
1082,daniel jolley,daniel jolley,3957601082
1084,daniel klein,daniel klein,2620239344
1085,daniel kreiss,daniel kreiss,3596108105
1086,daniel kuritzkes,daniel kuritzkes,3416558827
1087,daniel leussink tokyo,daniel leussink tokyo,2195242386
1088,daniel levitin,daniel levitin,1838690393
1089,daniel lucey,daniel lucey,654365860
1091,daniel lopez regalado,daniel lopez regalado,2959075205
1092,daniel mcquillen,daniel mcquillen,1641341459
1093,daniel rascher,daniel rascher,2411700959
1094,daniel reardon,daniel reardon,2354345270
1095,daniel reaven,daniel reaven,4216689017
1096,daniel roshan,daniel roshan,2003753170
1097,daniel rusyniak,daniel rusyniak,181664465
1098,daniel scarparolo,daniel scarparolo,2428628774
1099,daniel schneider,daniel schneider,754554064
1100,daniel schnieder,daniel schneider,754554064
1101,daniel sumner,daniel sumner,1917517502
1102,daniel taylor,daniel taylor,2161655211
1103,daniel tokaji,daniel tokaji,2908602793
1104,daniel varga,daniel varga,150899369
1105,daniel w drezner,daniel w drezner,1140688279
1106,daniel wallace,daniel wallace,141660043
